Ptero Engine session log
Started 2026-09-22 14:15:25
File    K:\Ptero-Engine\Logs\Ptero_2026-09-22_14-15-25.txt
[14:15:30.775] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_39', meshPath='Geometry/MVV_EarthenwareCrockerySet_EarthenwarePlate02/Meshes/SM_MVV_EarthenwarePlate02_c0_LOD1.fbx.ptero', materialPath='Geometry/MVV_EarthenwareCrockerySet_EarthenwarePlate02/M_MVV_EarthenwareCrockerySet_EarthenwarePlate02.json'
[14:15:30.775] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_39', vertices=1437, indices=7416, subMeshes=1
[14:15:30.775] [DEBUG] [Renderer    ] Attempting mesh load for entity='Dice6', meshPath='Geometry/dice/source/dice_low.fbx.ptero', materialPath='Geometry/dice/M_Dice.json'
[14:15:30.775] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Dice6', vertices=5620, indices=15540, subMeshes=1
[14:15:30.775] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_22', meshPath='Geometry/MVV_LogPile/Meshes/SM_MVV_LogPile_c0_LOD0.fbx.ptero', materialPath='Geometry/MVV_LogPile/M_MVV_LogPile.json'
[14:15:30.775] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_22', vertices=255793, indices=1504374, subMeshes=1
[14:15:30.775] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_42', meshPath='Geometry/Modular/SM_Tavern_TrimmedWallBay.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_TrimmedWallBay.json'
[14:15:30.777] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_42', vertices=6517, indices=20520, subMeshes=3
[14:15:30.777] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_42', meshPath='Geometry/Modular/SM_Tavern_TrimmedWallBay.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_TrimmedWallBay.json'
[14:15:30.777] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_42', vertices=6517, indices=20520, subMeshes=3
[14:15:30.777] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_42', meshPath='Geometry/Modular/SM_Tavern_TrimmedWallBay.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_TrimmedWallBay.json'
[14:15:30.777] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_42', vertices=6517, indices=20520, subMeshes=3
[14:15:30.777] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_42', meshPath='Geometry/Modular/SM_Tavern_TrimmedWallBay.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_TrimmedWallBay.json'
[14:15:30.777] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_42', vertices=6517, indices=20520, subMeshes=3
[14:15:30.777] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_40', meshPath='Geometry/Modular/SM_Tavern_HearthFrame.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_HearthFrame.json'
[14:15:30.779] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_40', vertices=2418, indices=6576, subMeshes=3
[14:15:30.779] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_42', meshPath='Geometry/Modular/SM_Tavern_TrimmedWallBay.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_TrimmedWallBay.json'
[14:15:30.779] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_42', vertices=6517, indices=20520, subMeshes=3
[14:15:30.779] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_42', meshPath='Geometry/Modular/SM_Tavern_TrimmedWallBay.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_TrimmedWallBay.json'
[14:15:30.779] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_42', vertices=6517, indices=20520, subMeshes=3
[14:15:30.779] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_42', meshPath='Geometry/Modular/SM_Tavern_TrimmedWallBay.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_TrimmedWallBay2.json'
[14:15:30.779] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_42', vertices=6517, indices=20520, subMeshes=3
[14:15:30.779] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_27', meshPath='Geometry/MVV_GarlicStringsSet_GarlicString01/Meshes/SM_MVV_GarlicStrings01_c0_LOD0.fbx.ptero', materialPath='Geometry/MVV_GarlicStringsSet_GarlicString01/M_MVV_GarlicStringsSet_GarlicString01.json'
[14:15:30.779] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_27', vertices=317569, indices=1799199, subMeshes=1
[14:15:30.779] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_27', meshPath='Geometry/MVV_GarlicStringsSet_GarlicString01/Meshes/SM_MVV_GarlicStrings01_c0_LOD0.fbx.ptero', materialPath='Geometry/MVV_GarlicStringsSet_GarlicString01/M_MVV_GarlicStringsSet_GarlicString01.json'
[14:15:30.779] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_27', vertices=317569, indices=1799199, subMeshes=1
[14:15:30.779] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:15:30.782] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:15:30.782] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:15:30.782] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:15:30.782] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:15:30.782] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:15:30.782] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:15:30.782] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:15:30.782] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:15:30.782] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:15:30.782] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:15:30.782] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:15:30.782] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:15:30.782] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:15:30.782] [DEBUG] [Renderer    ] Attempting mesh load for entity='Geometry_45', meshPath='Geometry/Modular/SM_Tavern_CeilingModule.fbx.ptero', materialPath='Geometry/Modular/M_Tavern_CeilingModule.json'
[14:15:30.782] [DEBUG] [Renderer    ] Mesh load succeeded for entity='Geometry_45', vertices=6156, indices=12060, subMeshes=2
[14:15:30.923] [INFO ] [Meshes      ] Entity constant buffer grown to 56 slots x 3 frames (43008 bytes).
[14:15:30.923] [INFO ] [Meshes      ] Material constant buffer grown to 130 draws x 3 frames.
[14:15:30.924] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x1bf60000..0x1c1dd830 (2611248 bytes), releasing in 4 frames (frame 1).
[14:15:30.925] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x1c320000..0x1c451304 (1250052 bytes), releasing in 4 frames (frame 1).
[14:15:30.925] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=0, lodIndex=0, vertexCount=54401, indexCount=312513, vbBytes=2611248, ibBytes=1250052
[14:15:30.926] [DEBUG] [Meshes      ] First draw for entityIndex=0, entity='Table', lodIndex=0, vertexCount=54401, indexCount=312513, materialPath='Geometry/MET_Table/M_MET_Table.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=312513}, summedSubMeshIndices=312513, validSubMeshRanges=true
[14:15:30.971] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x1c480000..0x1c49d8e0 (121056 bytes), releasing in 4 frames (frame 1).
[14:15:30.971] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x1c4a0000..0x1c4aa578 (42360 bytes), releasing in 4 frames (frame 1).
[14:15:30.971] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=1, lodIndex=0, vertexCount=2522, indexCount=10590, vbBytes=121056, ibBytes=42360
[14:15:30.972] [DEBUG] [Meshes      ] First draw for entityIndex=1, entity='Geometry_4', lodIndex=0, vertexCount=2522, indexCount=10590, materialPath='Geometry/CS1_Cup/M_CS1_Cup.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=10590}, summedSubMeshIndices=10590, validSubMeshRanges=true
[14:15:30.992] [DEBUG] [Meshes      ] First draw for entityIndex=2, entity='Geometry_4', lodIndex=0, vertexCount=2522, indexCount=10590, materialPath='Geometry/CS1_Cup/M_CS1_Cup.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=10590}, summedSubMeshIndices=10590, validSubMeshRanges=true
[14:15:30.993] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x1c4ad000..0x1c4ae050 (4176 bytes), releasing in 4 frames (frame 1).
[14:15:30.993] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x1c4af000..0x1c4af378 (888 bytes), releasing in 4 frames (frame 1).
[14:15:30.993] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=3, lodIndex=1, vertexCount=87, indexCount=222, vbBytes=4176, ibBytes=888
[14:15:30.993] [DEBUG] [Meshes      ] First draw for entityIndex=3, entity='Geometry_5', lodIndex=1, vertexCount=87, indexCount=222, materialPath='Materials/M_rock_wall_17.json', subMeshCount=2, draw[0]={materialId=0,indexStart=0,indexCount=111}, draw[1]={materialId=1,indexStart=111,indexCount=111}, summedSubMeshIndices=222, validSubMeshRanges=true
[14:15:31.052] [DEBUG] [Meshes      ] First draw for entityIndex=4, entity='Geometry_5', lodIndex=1, vertexCount=87, indexCount=222, materialPath='Materials/M_rock_wall_17.json', subMeshCount=2, draw[0]={materialId=0,indexStart=0,indexCount=111}, draw[1]={materialId=1,indexStart=111,indexCount=111}, summedSubMeshIndices=222, validSubMeshRanges=true
[14:15:31.053] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2e7ff0000..0x2e85d37a0 (6174624 bytes), releasing in 4 frames (frame 1).
[14:15:31.054] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2e85e0000..0x2e88be8e0 (3008736 bytes), releasing in 4 frames (frame 1).
[14:15:31.054] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=6, lodIndex=1, vertexCount=128638, indexCount=752184, vbBytes=6174624, ibBytes=3008736
[14:15:31.055] [DEBUG] [Meshes      ] First draw for entityIndex=6, entity='Geometry_22', lodIndex=1, vertexCount=128638, indexCount=752184, materialPath='Geometry/MVV_LogPile/M_MVV_LogPile.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=752184}, summedSubMeshIndices=752184, validSubMeshRanges=true
[14:15:31.074] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2e9ca0000..0x2ea052230 (3875376 bytes), releasing in 4 frames (frame 1).
[14:15:31.075] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2ea230000..0x2ea3f2bac (1846188 bytes), releasing in 4 frames (frame 1).
[14:15:31.075] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=7, lodIndex=1, vertexCount=80737, indexCount=461547, vbBytes=3875376, ibBytes=1846188
[14:15:31.075] [DEBUG] [Meshes      ] First draw for entityIndex=7, entity='Geometry_26', lodIndex=1, vertexCount=80737, indexCount=461547, materialPath='Geometry/MVV_TavernFurniture_Bench02/M_MVV_TavernFurniture_Bench02.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=461547}, summedSubMeshIndices=461547, validSubMeshRanges=true
[14:15:31.095] [DEBUG] [Meshes      ] First draw for entityIndex=8, entity='Geometry_26', lodIndex=1, vertexCount=80737, indexCount=461547, materialPath='Geometry/MVV_TavernFurniture_Bench02/M_MVV_TavernFurniture_Bench02.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=461547}, summedSubMeshIndices=461547, validSubMeshRanges=true
[14:15:31.098] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2ec600000..0x2ed489830 (15243312 bytes), releasing in 4 frames (frame 1).
[14:15:31.100] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2edce0000..0x2ee3bd07c (7196796 bytes), releasing in 4 frames (frame 1).
[14:15:31.100] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=9, lodIndex=0, vertexCount=317569, indexCount=1799199, vbBytes=15243312, ibBytes=7196796
[14:15:31.100] [DEBUG] [Meshes      ] First draw for entityIndex=9, entity='Geometry_27', lodIndex=0, vertexCount=317569, indexCount=1799199, materialPath='Geometry/MVV_GarlicStringsSet_GarlicString01/M_MVV_GarlicStringsSet_GarlicString01.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=1799199}, summedSubMeshIndices=1799199, validSubMeshRanges=true
[14:15:31.117] [DEBUG] [Meshes      ] First draw for entityIndex=10, entity='Geometry_27', lodIndex=0, vertexCount=317569, indexCount=1799199, materialPath='Geometry/MVV_GarlicStringsSet_GarlicString01/M_MVV_GarlicStringsSet_GarlicString01.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=1799199}, summedSubMeshIndices=1799199, validSubMeshRanges=true
[14:15:31.117] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x1ffd0000..0x1fffaa20 (174624 bytes), releasing in 4 frames (frame 1).
[14:15:31.118] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2e20c9000..0x2e20d1358 (33624 bytes), releasing in 4 frames (frame 1).
[14:15:31.118] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=11, lodIndex=2, vertexCount=3638, indexCount=8406, vbBytes=174624, ibBytes=33624
[14:15:31.118] [DEBUG] [Meshes      ] First draw for entityIndex=11, entity='Dice1', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:15:31.160] [DEBUG] [Meshes      ] First draw for entityIndex=12, entity='Dice2', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:15:31.160] [DEBUG] [Meshes      ] First draw for entityIndex=13, entity='Dice3', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:15:31.160] [DEBUG] [Meshes      ] First draw for entityIndex=14, entity='Dice5', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:15:31.160] [DEBUG] [Meshes      ] First draw for entityIndex=15, entity='Dice4', lodIndex=2, vertexCount=3638, indexCount=8406, materialPath='Geometry/dice/M_Dice.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=8406}, summedSubMeshIndices=8406, validSubMeshRanges=true
[14:15:31.161] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2f3600000..0x2f377fca0 (1572000 bytes), releasing in 4 frames (frame 1).
[14:15:31.162] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x1c4b0000..0x1c562d7c (732540 bytes), releasing in 4 frames (frame 1).
[14:15:31.162] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=17, lodIndex=1, vertexCount=32750, indexCount=183135, vbBytes=1572000, ibBytes=732540
[14:15:31.162] [DEBUG] [Meshes      ] First draw for entityIndex=17, entity='Geometry_38', lodIndex=1, vertexCount=32750, indexCount=183135, materialPath='Geometry/MVV_WoodenShelves_Shelves_01/M_MVV_WoodenShelves_Shelves_01.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=183135}, summedSubMeshIndices=183135, validSubMeshRanges=true
[14:15:31.178] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2eb5a0000..0x2eb5b0d70 (68976 bytes), releasing in 4 frames (frame 1).
[14:15:31.179] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2eb5c0000..0x2eb5c73e0 (29664 bytes), releasing in 4 frames (frame 1).
[14:15:31.179] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=18, lodIndex=0, vertexCount=1437, indexCount=7416, vbBytes=68976, ibBytes=29664
[14:15:31.179] [DEBUG] [Meshes      ] First draw for entityIndex=18, entity='Geometry_39', lodIndex=0, vertexCount=1437, indexCount=7416, materialPath='Geometry/MVV_EarthenwareCrockerySet_EarthenwarePlate02/M_MVV_EarthenwareCrockerySet_EarthenwarePlate02.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=7416}, summedSubMeshIndices=7416, validSubMeshRanges=true
[14:15:31.186] [DEBUG] [Meshes      ] First draw for entityIndex=19, entity='Geometry_39', lodIndex=0, vertexCount=1437, indexCount=7416, materialPath='Geometry/MVV_EarthenwareCrockerySet_EarthenwarePlate02/M_MVV_EarthenwareCrockerySet_EarthenwarePlate02.json', subMeshCount=1, draw[0]={materialId=0,indexStart=0,indexCount=7416}, summedSubMeshIndices=7416, validSubMeshRanges=true
[14:15:31.187] [DEBUG] [Meshes      ] Retiring mesh vertex staging buffer at GPU VA 0x2eb5d1000..0x2eb5d93a0 (33696 bytes), releasing in 4 frames (frame 1).
[14:15:31.187] [DEBUG] [Meshes      ] Retiring mesh index staging buffer at GPU VA 0x2eb5da000..0x2eb5dd9f0 (14832 bytes), releasing in 4 frames (frame 1).
[14:15:31.187] [DEBUG] [Meshes      ] Uploaded GPU mesh for entityIndex=20, lodIndex=1, vertexCount=702, indexCount=3708, vbBytes=33696, ibBytes=14832
